,File,Foraging (Y/N),Seal_Presence,Date,File_Timestamp,Time_In_1,Time_Out_1,Time_In_2,Time_Out_2,Time_In_3,Time_Out_3,Time_In_4,Time_Out_4,Time_In_5,Time_Out_5,Time_In_6,Time_Out_6,Cumulative_Time_m,Cumulative_Time_s,TAST_Status,Notes
,May_23_2025_131113_2064,,N,6/3/2025,10:29:54 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2065,,N,6/3/2025,10:38:04 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2066,,N,6/3/2025,10:45:54 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2067,,N,6/3/2025,10:53:34 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2068,,N,6/3/2025,11:01:14 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2069,,N,6/3/2025,11:08:54 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2070,,N,6/3/2025,11:16:34 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2071,,N,6/3/2025,11:24:24 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2072,,N,6/3/2025,11:32:10 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2073,,N,6/3/2025,11:39:58 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2074,,N,6/3/2025,11:48:04 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2075,,N,6/3/2025,11:56:04 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2076,,N,6/4/2025,12:04:10 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2077,,N,6/4/2025,12:12:18 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2078,,N,6/4/2025,12:20:30 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2079,,N,6/4/2025,12:28:46 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2080,,N,6/4/2025,12:37:02 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2081,,N,6/4/2025,12:45:08 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2082,,N,6/4/2025,12:53:12 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2083,,N,6/4/2025,1:01:10 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2084,,N,6/4/2025,1:09:04 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2085,,N,6/4/2025,1:17:06 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2086,,N,6/4/2025,1:25:08 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2087,,N,6/4/2025,1:33:04 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2088,,N,6/4/2025,1:41:08 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2089,,N,6/4/2025,1:49:16 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2090,,N,6/4/2025,1:57:22 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2091,,N,6/4/2025,2:05:26 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2092,,N,6/4/2025,2:13:20 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2093,,N,6/4/2025,2:21:12 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2094,,N,6/4/2025,2:29:00 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2095,,N,6/4/2025,2:36:58 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2096,,N,6/4/2025,2:44:52 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2097,,N,6/4/2025,2:52:52 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2098,,N,6/4/2025,3:00:42 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2099,,N,6/4/2025,3:08:36 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2100,,N,6/4/2025,3:16:34 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2101,,N,6/4/2025,3:24:26 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2102,,N,6/4/2025,3:32:34 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2103,,N,6/4/2025,3:40:44 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2104,,N,6/4/2025,3:49:02 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2105,,N,6/4/2025,3:57:32 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2106,,N,6/4/2025,4:06:02 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2107,,N,6/4/2025,4:14:28 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2108,,N,6/4/2025,4:22:48 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2109,,N,6/4/2025,4:31:08 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2110,,N,6/4/2025,4:39:06 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2111,,N,6/4/2025,4:47:06 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2112,,N,6/4/2025,4:54:52 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2113,,N,6/4/2025,5:02:54 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2114,,N,6/4/2025,5:10:12 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2115,,N,6/4/2025,5:17:40 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2116,,N,6/4/2025,5:25:10 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2117,,N,6/4/2025,5:33:02 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2118,,N,6/4/2025,5:40:22 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2119,,N,6/4/2025,5:47:28 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2120,,N,6/4/2025,5:54:40 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2121,,N,6/4/2025,6:02:00 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2122,,N,6/4/2025,6:09:46 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2123,,N,6/4/2025,6:17:32 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2124,,N,6/4/2025,6:25:26 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2125,,N,6/4/2025,6:33:12 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2126,,N,6/4/2025,6:40:42 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2127,,N,6/4/2025,6:48:30 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2128,,N,6/4/2025,6:56:22 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2129,,N,6/4/2025,7:04:04 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2130,,N,6/4/2025,7:11:34 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2131,,N,6/4/2025,7:19:12 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2132,,N,6/4/2025,7:27:24 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2133,,N,6/4/2025,7:35:06 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2134,,N,6/4/2025,7:42:34 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2135,,N,6/4/2025,7:50:04 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2136,,N,6/4/2025,7:57:38 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2137,,N,6/4/2025,8:05:12 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2138,,N,6/4/2025,8:12:42 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2139,,N,6/4/2025,8:20:12 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2140,,N,6/4/2025,8:27:36 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2141,,N,6/4/2025,8:34:56 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2142,,N,6/4/2025,8:42:20 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2143,,N,6/4/2025,8:49:48 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2144,,N,6/4/2025,8:57:16 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2145,,N,6/4/2025,9:04:44 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2146,N,Y,6/4/2025,9:12:10 AM,16:05:33,16:05:43,,,,,,,,,,,0:00:10,10.00,ON,
,May_23_2025_131113_2147,,N,6/4/2025,9:19:44 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2148,,N,6/4/2025,9:27:32 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2149,,N,6/4/2025,9:35:38 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2150,,N,6/4/2025,9:43:44 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2151,,N,6/4/2025,9:51:56 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2152,,N,6/4/2025,10:00:06 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2153,,N,6/4/2025,10:08:18 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2154,,N,6/4/2025,10:16:32 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2155,,N,6/4/2025,10:24:42 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2156,,N,6/4/2025,10:32:52 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2157,,N,6/4/2025,10:41:02 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2158,,N,6/4/2025,10:48:26 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2159,,N,6/4/2025,10:56:00 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2160,,N,6/4/2025,11:03:42 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2161,,N,6/4/2025,11:11:38 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2162,,N,6/4/2025,11:19:38 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2163,,N,6/4/2025,11:27:28 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2164,,N,6/4/2025,11:35:08 AM,,,,,,,,,,,,,0,0.00,ON,Something in the frame swimming but it is too small at 0.6 m
,May_23_2025_131113_2165,,N,6/4/2025,11:42:38 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2166,Y,Y,6/4/2025,11:49:58 AM,18:46:10,18:46:26,,,,,,,,,,,0:00:16,16.00,ON,
,May_23_2025_131113_2167,,N,6/4/2025,11:57:06 AM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2168,N,Y,6/4/2025,12:04:34 PM,19:01:36,19:02:06,,,,,,,,,,,0:00:30,30.00,ON,
,May_23_2025_131113_2169,,N,6/4/2025,12:12:12 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2170,,N,6/4/2025,12:19:46 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2171,,N,6/4/2025,12:26:52 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2172,,N,6/4/2025,12:33:52 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2173,,N,6/4/2025,12:40:46 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2174,,N,6/4/2025,12:47:26 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2175,,N,6/4/2025,12:54:44 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2176,,N,6/4/2025,1:01:58 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2177,,N,6/4/2025,1:09:26 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2178,,N,6/4/2025,1:16:36 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2179,,N,6/4/2025,1:23:26 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2180,,N,6/4/2025,1:30:20 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2181,,N,6/4/2025,1:37:12 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2182,,N,6/4/2025,1:44:16 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2183,,N,6/4/2025,1:51:06 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2184,,N,6/4/2025,1:58:06 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2185,,N,6/4/2025,2:05:14 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2186,,N,6/4/2025,2:12:36 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2187,,N,6/4/2025,2:20:12 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2188,,N,6/4/2025,2:27:38 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2189,,N,6/4/2025,2:34:52 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2190,,N,6/4/2025,2:42:22 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2191,,N,6/4/2025,2:50:02 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2192,,N,6/4/2025,2:57:46 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2193,,N,6/4/2025,3:05:32 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2194,,N,6/4/2025,3:13:18 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2195,,N,6/4/2025,3:20:26 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2196,,N,6/4/2025,3:27:28 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2197,,N,6/4/2025,3:35:06 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2198,,N,6/4/2025,3:42:54 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2199,,N,6/4/2025,3:50:48 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2200,,N,6/4/2025,3:58:36 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2201,,N,6/4/2025,4:06:08 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2202,,N,6/4/2025,4:13:30 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2203,,N,6/4/2025,4:20:42 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2204,,N,6/4/2025,4:28:02 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2205,,N,6/4/2025,4:35:32 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2206,,N,6/4/2025,4:43:00 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2207,,N,6/4/2025,4:50:16 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2208,,N,6/4/2025,4:57:40 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2209,,N,6/4/2025,5:05:10 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2210,,N,6/4/2025,5:12:52 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2211,,N,6/4/2025,5:20:34 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2212,,N,6/4/2025,5:27:40 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2213,,N,6/4/2025,5:34:38 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2214,,N,6/4/2025,5:41:38 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2215,,N,6/4/2025,5:48:42 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2216,,N,6/4/2025,5:55:54 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2217,,N,6/4/2025,6:03:12 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2218,,N,6/4/2025,6:10:20 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2219,,N,6/4/2025,6:17:20 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2220,N,Y,6/4/2025,6:24:12 PM,1:22:58,1:23:05,,,,,,,,,,,0:00:07,7.00,ON,
,May_23_2025_131113_2221,,N,6/4/2025,6:31:12 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2222,,N,6/4/2025,6:38:20 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2223,,N,6/4/2025,6:45:32 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2224,,N,6/4/2025,6:52:44 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2225,,N,6/4/2025,7:00:00 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2226,,N,6/4/2025,7:07:14 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2227,,N,6/4/2025,7:14:28 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2228,,N,6/4/2025,7:21:34 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2229,,N,6/4/2025,7:28:52 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2230,N,Y,6/4/2025,7:36:14 PM,2:34:03,2:34:36,,,,,,,,,,,0:00:33,33.00,ON,
,May_23_2025_131113_2231,,N,6/4/2025,7:43:46 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2232,,N,6/4/2025,7:51:24 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2233,,N,6/4/2025,7:58:56 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2234,,N,6/4/2025,8:06:32 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2235,,N,6/4/2025,8:14:04 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2236,,N,6/4/2025,8:21:28 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2237,,N,6/4/2025,8:28:52 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2238,,N,6/4/2025,8:36:16 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2239,,N,6/4/2025,8:43:38 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2240,,N,6/4/2025,8:51:00 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2241,,N,6/4/2025,8:58:18 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2242,,N,6/4/2025,9:05:34 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2243,,N,6/4/2025,9:12:38 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2244,,N,6/4/2025,9:19:48 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2245,,N,6/4/2025,9:27:02 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2246,,N,6/4/2025,9:34:16 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2247,,N,6/4/2025,9:41:38 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2248,,N,6/4/2025,9:49:04 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2249,,N,6/4/2025,9:56:34 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2250,,N,6/4/2025,10:04:04 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2251,,N,6/4/2025,10:11:32 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2252,,N,6/4/2025,10:18:58 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2253,,N,6/4/2025,10:26:22 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2254,,N,6/4/2025,10:33:44 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2255,,N,6/4/2025,10:41:16 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2256,,N,6/4/2025,10:48:52 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2257,,N,6/4/2025,10:56:38 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2258,,N,6/4/2025,11:04:30 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2259,,N,6/4/2025,11:12:14 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2260,,N,6/4/2025,11:19:34 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2261,,N,6/4/2025,11:26:58 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2262,,N,6/4/2025,11:34:24 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2263,,N,6/4/2025,11:41:56 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2264,,N,6/4/2025,11:49:38 PM,,,,,,,,,,,,,0,0.00,ON,
,May_23_2025_131113_2265,N,Y,6/4/2025,11:57:28 PM,6:54:21,6:54:29,,,,,,,,,,,0:00:08,8.00,ON,
,May_23_2025_131113_2266,,N,6/5/2025,12:05:16 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2267,,N,6/5/2025,12:13:14 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2268,,N,6/5/2025,12:21:26 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2269,,N,6/5/2025,12:29:40 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2270,,N,6/5/2025,12:37:28 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2271,,N,6/5/2025,12:45:08 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2272,,N,6/5/2025,12:52:48 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2273,,N,6/5/2025,1:00:28 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2274,,N,6/5/2025,1:08:00 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2275,,N,6/5/2025,1:15:38 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2276,N,Y,6/5/2025,1:23:18 AM,8:15:42,8:15:51,,,,,,,,,,,0:00:09,9.00,OFF,
,May_23_2025_131113_2277,,N,6/5/2025,1:30:58 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2278,,N,6/5/2025,1:38:46 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2279,,N,6/5/2025,1:46:32 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2280,,N,6/5/2025,1:54:20 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2281,,N,6/5/2025,2:01:56 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2282,,N,6/5/2025,2:09:30 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2283,,N,6/5/2025,2:17:08 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2284,,N,6/5/2025,2:24:48 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2285,,N,6/5/2025,2:32:26 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2286,,N,6/5/2025,2:40:00 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2287,,N,6/5/2025,2:47:28 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2288,,N,6/5/2025,2:54:58 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2289,Y,Y,6/5/2025,3:02:26 AM,9:55:10,9:55:30,,,,,,,,,,,0:00:20,20.00,OFF,
,May_23_2025_131113_2290,,N,6/5/2025,3:09:54 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2291,,N,6/5/2025,3:17:28 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2292,,N,6/5/2025,3:25:10 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2293,,N,6/5/2025,3:32:58 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2294,,N,6/5/2025,3:40:52 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2295,,N,6/5/2025,3:48:40 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2296,,N,6/5/2025,3:56:10 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2297,N,Y,6/5/2025,4:03:44 AM,11:00:17,11:00:20,11:00:17,11:00:21,,,,,,,,,0:00:07,7.00,OFF,
,May_23_2025_131113_2298,,N,6/5/2025,4:11:24 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2299,,N,6/5/2025,4:19:00 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2300,,N,6/5/2025,4:26:24 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2301,,N,6/5/2025,4:33:34 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2302,N,Y,6/5/2025,4:40:56 AM,11:38:00,11:38:12,,,,,,,,,,,0:00:12,12.00,OFF,
,May_23_2025_131113_2303,,N,6/5/2025,4:48:24 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2304,N,Y,6/5/2025,4:56:02 AM,11:52:39,11:52:53,,,,,,,,,,,0:00:14,14.00,OFF,
,May_23_2025_131113_2305,N,Y,6/5/2025,5:03:42 AM,11:56:16,11:56:21,12:01:22,12:01:27,,,,,,,,,0:00:10,10.00,OFF,
,May_23_2025_131113_2306,N,Y,6/5/2025,5:11:28 AM,12:05:29,12:05:34,,,,,,,,,,,0:00:05,5.00,OFF,
,May_23_2025_131113_2307,,N,6/5/2025,5:19:16 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2308,,N,6/5/2025,5:27:04 AM,,,,,,,,,,,,,0,0.00,OFF,
,May_23_2025_131113_2309,,N,6/5/2025,5:34:50 AM,,,,,,,,,,,,,0,0.00,OFF,
