Region_ID,Region_name,Region_class,Process_ID,TAST_Status,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_2D_mean_unsmoothed,Speed_4D_mean_unsmoothed,Speed_2D_max_unsmoothed,Speed_4D_max_unsmoothed,Direction_horizontal,Direction_vertical,Fish_track_change_in_range,Time_in_beam,Tortuosity_2D,Tortuosity_3D,Distance_2D_unsmoothed,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
60,Region 60,Unclassified regions,326,OFF,0.397365,1592,1644,0,6/20/2023, 10:13:25.5840,999,999,2980107.215,53,72.690599,8.469071,0.601503,0.6211,1.126618,1.12857,0,-90,3.614435,6.009,1,1.030536,3.614435,3.7319,0.397365,-9999,6.16291,7.366287,4.900778,2.465509,-9999,-9999,-9999,-9999,-9999,-9999
62,Region 62,Unclassified regions,327,OFF,0.266407,733,824,0,6/20/2023, 11:51:30.3260,999,999,34040444370,46,110.760659,25.769084,0.323752,1.3358,1.064029,2.461739,0,90,-3.287251,10.455,1.029683,1.037938,3.384826,13.966,0.266407,-9999,23.152523,27.029948,18.294719,-8.735229,-9999,-9999,-9999,-9999,-9999,-9999
20,Region 20,Unclassified regions,334,OFF,0.410087,2792,2827,0,6/21/2023, 18:02:23.2400,999,999,12833392.38,31,74.563425,9.357277,0.532158,6.1448,2.342564,97.902091,0,90,-1.255441,3.774,1.599729,8.883114,2.008365,23.1905,0.410087,-9999,7.538595,8.506394,6.143377,-2.363018,-9999,-9999,-9999,-9999,-9999,-9999
22,Region 22,Unclassified regions,335,OFF,0.512991,1639,1687,0,6/21/2023, 19:00:11.6940,999,999,618548261.6,49,89.684305,15.880283,0.980011,3.5581,2.138943,20.812868,0,90,-5.078418,5.182,1,1.527274,5.078418,18.438,0.512991,-9999,13.972817,18.446209,9.33534,-9.110869,-9999,-9999,-9999,-9999,-9999,-9999
23,Region 23,Unclassified regions,335,OFF,0.523777,1773,1794,0,6/21/2023, 19:00:24.5750,999,999,17117503.76,22,76.356201,10.631606,0.631118,1.2287,3.035643,6.307188,0,-90,1.385133,2.269,1.03384,1.030382,1.432007,2.7879,0.523777,-9999,8.172338,9.447994,6.895824,2.55217,-9999,-9999,-9999,-9999,-9999,-9999
25,Region 25,Unclassified regions,335,OFF,0.403027,2055,2087,0,6/21/2023, 19:00:55.5900,999,999,11615125745,33,102.639719,22.177383,0.736457,1.3705,1.921083,3.019194,0,90,-2.54667,3.458,1,1.026959,2.54667,4.7392,0.403027,-9999,18.160424,20.191523,15.900139,-4.291384,-9999,-9999,-9999,-9999,-9999,-9999
27,Region 27,Unclassified regions,336,OFF,0.278073,2901,2995,0,6/21/2023, 19:17:22.0910,999,999,2.12726E+11,39,112.286862,25.481571,0.771299,1.8433,2.009591,4.344644,0,90,-7.782719,10.094,1.000357,1.062104,7.785495,18.6065,0.278073,-9999,24.837564,28.942212,20.725142,-7.784861,-9999,-9999,-9999,-9999,-9999,-9999
28,Region 28,Unclassified regions,337,OFF,0.434039,2518,2553,0,6/21/2023, 19:24:34.4190,999,999,27517834.51,29,80.138473,13.382245,0.861085,1.1302,1.253058,1.680351,0,-90,3.196346,3.712,1,1.03718,3.196346,4.1954,0.434039,-9999,13.011082,14.981765,11.318627,3.663138,-9999,-9999,-9999,-9999,-9999,-9999
29,Region 29,Unclassified regions,338,OFF,0.409362,1009,1014,0,6/21/2023, 19:45:34.8500,999,999,5954752.103,6,73.410492,10.418903,0.622408,1.0955,0.915973,1.482985,0,-90,0.329877,0.53,1,1.007746,0.329877,0.5806,0.409362,-9999,7.887865,8.160848,7.60229,0.558557,-9999,-9999,-9999,-9999,-9999,-9999
1,Region 1,Unclassified regions,339,OFF,0.427245,361,407,0,6/21/2023, 21:35:00.0620,999,999,1257824224,44,91.409352,16.792149,0.831051,11.542,3.852339,167.84097,0,-90,4.146759,5.376,1.077403,14.079864,4.467731,62.0497,0.427245,-9999,13.150543,17.11339,10.0969,4.026848,-9999,-9999,-9999,-9999,-9999,-9999
72,Region 72,Unclassified regions,121,OFF,0.337568,2346,2450,0,6/21/2023, 23:57:28.6970,999,999,6176560835,83,101.391971,21.375746,0.3948,1.2768,1.160119,3.934768,0,90,4.337608,12.072,1.098768,1.198589,4.766026,15.413,0.337568,-9999,19.255532,19.682388,18.540637,-0.838233,-9999,-9999,-9999,-9999,-9999,-9999
73,Region 73,Unclassified regions,120,OFF,0.414339,3207,3227,0,6/22/2023, 00:23:00.0830,999,999,98941083.84,21,82.356199,7.411182,0.34797,0.5537,0.805529,1.196749,0,90,-0.797199,2.291,1,1.096229,0.797199,1.2686,0.414339,-9999,5.38942,5.974295,4.819266,-1.155029,-9999,-9999,-9999,-9999,-9999,-9999
74,Region 74,Unclassified regions,120,OFF,0.434135,3259,3319,0,6/22/2023, 00:23:08.3970,999,999,125113642.6,58,81.390657,5.636918,0.336496,0.9154,3.137265,5.364566,0,-90,0.368175,6.952,6.353826,1.661757,2.339317,6.3636,0.434135,-9999,5.051762,6.239637,3.921112,2.015622,-9999,-9999,-9999,-9999,-9999,-9999
16,Region 16,Unclassified regions,109,OFF,0.448912,2362,2379,0,6/22/2023, 01:50:40.3150,999,999,38751904.81,18,76.805776,6.615264,0.477175,11.0318,2.78788,48.920754,0,-90,0.321034,1.976,2.937067,7.263239,0.942898,21.7988,0.448912,-9999,6.337368,6.537182,5.4213,0.074651,-9999,-9999,-9999,-9999,-9999,-9999
75,Region 75,Unclassified regions,119,OFF,0.416935,2598,2620,0,6/22/2023, 01:59:09.8640,999,999,122026158.4,20,84.252676,11.525084,0.488074,1.3857,0.982415,10.242708,0,90,-1.1379,2.582,1.107485,1.186255,1.260207,3.578,0.416935,-9999,11.102931,11.840991,9.930452,-1.910539,-9999,-9999,-9999,-9999,-9999,-9999
76,Region 76,Unclassified regions,119,OFF,0.35928,2797,2832,0,6/22/2023, 01:59:33.7110,999,999,74181544.26,29,81.687484,10.111878,0.135926,0.6645,0.606971,2.266418,0,90,0.006502,4.081,85.311768,1.065805,0.554713,2.7117,0.35928,-9999,8.049891,8.629677,7.082146,-1.547531,-9999,-9999,-9999,-9999,-9999,-9999
4,Region 4,Unclassified regions,171,OFF,0.44375,3793,3821,0,6/21/2023, 22:26:43.7190,999,999,8714710.297,24,76.60267,8.336203,0.896138,1.6233,1.987059,7.936327,0,-90,2.877499,3.211,1,1.342134,2.877499,5.2124,0.44375,-9999,7.423418,9.287412,5.545806,3.741606,-9999,-9999,-9999,-9999,-9999,-9999
2,Region 2,Unclassified regions,118,OFF,0.364104,670,799,0,6/22/2023, 02:41:47.7620,999,999,377337268.7,90,86.612807,12.724075,0.451188,2.0189,1.316565,52.103771,0,-90,1.90527,14.882,3.524214,4.74509,6.714581,30.0449,0.364104,-9999,10.792859,13.618563,7.594759,4.288009,-9999,-9999,-9999,-9999,-9999,-9999
3,Region 3,Unclassified regions,117,OFF,0.502992,3348,3403,0,6/22/2023, 02:54:42.3910,999,999,21483104.65,55,75.301115,9.249097,0.915373,2.4832,1.757921,46.870289,0,90,-5.889511,6.434,1,2.699775,5.889511,15.9767,0.502992,-9999,9.136143,12.423117,5.652467,-5.779828,-9999,-9999,-9999,-9999,-9999,-9999
4,Region 4,Unclassified regions,116,OFF,0.400603,150,238,0,6/22/2023, 03:12:46.5760,999,999,11171218.03,67,74.088119,8.620036,0.625246,0.9253,1.602204,7.169454,0,-90,6.355623,10.165,1,1.110135,6.355623,9.4057,0.400603,-9999,7.864483,12.214584,4.147973,8.046516,-9999,-9999,-9999,-9999,-9999,-9999
5,Region 5,Unclassified regions,115,OFF,0.329949,2311,2361,0,6/22/2023, 03:25:10.8910,999,999,1417758514,42,96.001962,18.597425,0.349374,1.2349,1.922305,7.606791,0,-90,0.996313,5.809,2.037025,1.695343,2.029514,7.1738,0.329949,-9999,18.128287,19.138154,17.312016,1.826137,-9999,-9999,-9999,-9999,-9999,-9999
7,Region 7,Unclassified regions,115,OFF,0.250209,2448,2480,0,6/22/2023, 03:25:25.5780,999,999,15895233530,14,106.125994,24.39417,0.235509,1.0048,1.099213,2.232031,0,90,0.29205,3.692,2.977227,1.241021,0.869499,3.7098,0.250209,-9999,23.871962,24.15516,23.53637,-0.319411,-9999,-9999,-9999,-9999,-9999,-9999
8,Region 8,Unclassified regions,115,OFF,0.309199,2623,2658,0,6/22/2023, 03:25:46.0600,999,999,475881650.5,18,91.208598,17.992463,0.143514,0.7652,0.437471,1.375251,0,-90,0.520483,4.168,1.14925,1.051314,0.598165,3.1894,0.309199,-9999,17.547767,18.109811,16.932982,1.17683,-9999,-9999,-9999,-9999,-9999,-9999
71,Region 71,Unclassified regions,122,OFF,0.436735,1412,1439,0,6/21/2023, 23:04:16.7020,999,999,270511909.4,27,88.992703,16.115895,0.922766,1.7489,4.105068,6.161614,0,-90,2.406794,3.115,1.194293,1.208449,2.874417,5.4478,0.436735,-9999,12.790938,14.931269,10.700905,4.230364,-9999,-9999,-9999,-9999,-9999,-9999
5,Region 5,Unclassified regions,172,OFF,0.386716,2738,2767,0,6/21/2023, 23:15:08.2200,999,999,99659390.74,30,82.919239,9.18676,0.365807,1.7533,1.200735,4.079958,0,90,-0.228817,3.332,5.326835,1.012185,1.21887,5.8421,0.386716,-9999,7.747317,9.477428,6.54797,-2.929458,-9999,-9999,-9999,-9999,-9999,-9999
70,Region 70,Unclassified regions,123,OFF,0.441515,3161,3267,0,6/21/2023, 22:00:23.6540,999,999,1254432099,90,89.838525,14.278382,0.824836,1.5167,1.906192,6.272425,0,90,-10.045679,12.179,1,1.023139,10.045679,18.4724,0.441515,-9999,13.417843,19.335304,7.020773,-12.314532,-9999,-9999,-9999,-9999,-9999,-9999
16,Region 16,Unclassified regions,166,OFF,0.11163,739,782,0,5/30/2023, 11:53:58.2330,47.854321,-122.614846,1297552165,38,93.832318,14.815224,0.545835,3.7616,3.230803,27.673974,243.437343,-6.816203,1.45541,4.73,1.773931,3.396402,2.581797,17.7922,0.431305,-9999,3.790046,4.041495,3.419758,0.621737,-9999,-9999,-9999,-9999,-9999,-9999
18,Region 18,Unclassified regions,166,OFF,0.086361,465,514,0,5/30/2023, 11:53:28.4260,47.854321,-122.614846,734752176.1,36,93.910895,11.816319,0.381106,1.3085,2.680215,9.459432,262.738308,-1.934115,-0.331803,5.361,6.157612,9.539847,2.043112,7.0147,0.333673,-9999,2.537027,2.689099,2.449555,0.024817,-9999,-9999,-9999,-9999,-9999,-9999
10,Region 10,Unclassified regions,165,OFF,0.109095,3711,3729,0,5/30/2023, 12:22:23.6680,47.854321,-122.614846,48074654.41,10,81.242793,1.688519,0.330407,0.684,0.789311,1.498965,44.441856,10.814412,-0.334653,2.001,1.975611,3.379038,0.661145,1.3687,0.42151,-9999,0.428663,0.486673,0.374146,-0.075997,-9999,-9999,-9999,-9999,-9999,-9999
2,Region 2,Unclassified regions,168,OFF,0.35076,2984,3075,0,5/30/2023, 14:36:01.1660,999,999,983360044.6,69,93.443686,17.266448,0.342795,1.1013,2.659286,4.425693,0,-90,2.161751,9.89,1.568284,1.144308,3.390241,10.8923,0.35076,-9999,17.004065,18.043816,15.914659,2.000801,-9999,-9999,-9999,-9999,-9999,-9999
11,Region 11,Unclassified regions,164,OFF,0.093753,4049,4194,0,5/30/2023, 15:17:44.3300,47.854321,-122.614846,783168289.5,138,88.663267,13.975641,0.670239,0.7082,1.4037,1.433824,310.832766,9.920288,-10.53615,15.72,1,1.048711,10.53615,11.1336,0.362233,-9999,2.776921,3.605656,1.776666,-1.82899,-9999,-9999,-9999,-9999,-9999,-9999
2,Region 2,Unclassified regions,163,OFF,0.360758,2479,2646,0,5/30/2023, 15:39:36.1790,999,999,787834391.4,140,90.154801,14.085482,0.544182,0.8447,1.224687,20.349932,0,90,-9.892342,18.181,1.000145,1.237986,9.893775,15.357,0.360758,-9999,12.345221,18.933658,6.619268,-12.237972,-9999,-9999,-9999,-9999,-9999,-9999
3,Region 3,Unclassified regions,162,OFF,0.509704,566,638,0,5/31/2023, 22:17:39.6250,999,999,8849463.549,60,74.401644,4.504667,0.7208,1.2394,4.12055,4.898186,0,-90,0.275044,8.274,21.683475,36.687729,5.963902,10.2549,0.509704,-9999,4.428591,4.905471,3.764802,0.278966,-9999,-9999,-9999,-9999,-9999,-9999
4,Region 4,Unclassified regions,161,OFF,0.313649,2593,2729,0,5/31/2023, 22:47:15.6010,999,999,45279051825,78,106.209996,19.297554,0.312659,1.8166,4.611538,21.471772,0,-90,-1.818614,15.823,2.720315,2.350671,4.947202,28.7437,0.313649,-9999,16.442577,18.790812,15.437616,3.316738,-9999,-9999,-9999,-9999,-9999,-9999
5,Region 5,Unclassified regions,161,OFF,0.265222,2801,2963,0,5/31/2023, 22:47:40.8350,999,999,31641513014,86,107.337863,23.429569,0.324368,1.3131,0.950377,15.25397,0,90,5.728383,18.717,1.059843,1.657,6.071188,24.5766,0.265222,-9999,20.118753,21.20511,19.29532,-0.29775,-9999,-9999,-9999,-9999,-9999,-9999
10,Region 10,Unclassified regions,114,OFF,0.343778,1144,1277,0,5/31/2023, 23:25:55.0090,999,999,2021742969,100,92.83141,16.625542,0.4832,2.9515,1.896365,64.86478,0,-90,-0.013544,15.221,543.010787,4.237036,7.354793,44.9242,0.343778,-9999,16.149654,17.956478,13.130224,0.548469,-9999,-9999,-9999,-9999,-9999,-9999
6,Region 6,Unclassified regions,160,OFF,0.427875,910,1042,0,6/1/2023, 00:29:24.5730,999,999,313506194,110,86.892034,8.873578,0.476572,1.6832,3.801896,17.192142,0,-90,4.277342,15.224,1.696225,2.486936,7.255333,25.6244,0.427875,-9999,8.112345,9.485386,6.037508,1.329635,-9999,-9999,-9999,-9999,-9999,-9999
12,Region 12,Unclassified regions,159,OFF,0.437522,2577,2701,0,6/1/2023, 01:57:12.5420,999,999,1710358948,87,91.289404,12.860162,0.330729,5.2213,3.835682,134.244828,0,-90,0.029186,14.368,162.81678,5.747308,4.751913,75.0201,0.437522,-9999,10.294059,12.326772,9.252029,1.41023,-9999,-9999,-9999,-9999,-9999,-9999
4,Region 4,Unclassified regions,158,OFF,0.37113,3549,3697,0,6/1/2023, 03:27:41.9070,999,999,1.14799E+12,99,119.508642,26.353875,0.779672,2.2583,1.668049,41.451379,0,90,-13.390865,17.175,1,2.464714,13.390865,38.7864,0.37113,-9999,22.191053,27.34457,19.180531,-8.121177,-9999,-9999,-9999,-9999,-9999,-9999
6,Region 6,Unclassified regions,157,OFF,0.354572,0,96,0,6/1/2023, 03:27:56.1090,999,999,15878017312,67,101.469322,18.42335,0.363604,3.2328,1.539092,62.128848,0,90,-3.513245,10.97,1.135342,6.189188,3.988733,35.4642,0.354572,-9999,15.148362,19.308623,13.109404,-5.050796,-9999,-9999,-9999,-9999,-9999,-9999
10,Region 10,Unclassified regions,157,OFF,0.451327,121,131,0,6/1/2023, 03:28:05.0710,999,999,77892287.91,11,86.089237,13.139141,0.864485,1.1235,1.319547,1.654745,0,90,-1.001938,1.159,1,1.013845,1.001938,1.3022,0.451327,-9999,11.175291,11.79766,10.522372,-1.275288,-9999,-9999,-9999,-9999,-9999,-9999
13,Region 13,Unclassified regions,156,OFF,0.485261,603,707,0,6/1/2023, 03:51:09.1300,999,999,3636702683,103,97.588882,15.970294,0.744056,1.6548,1.654326,14.493597,0,90,-8.897789,12.108,1.012502,1.352756,9.009032,20.0362,0.485261,-9999,14.434998,21.030102,8.364686,-12.665416,-9999,-9999,-9999,-9999,-9999,-9999
14,Region 14,Unclassified regions,155,OFF,0.335047,3238,3268,0,6/6/2023, 22:27:45.0770,999,999,22322774789,30,110.364018,25.592986,0.626535,1.294,1.091985,2.385595,0,90,-2.190366,3.496,1,1.010928,2.190366,4.5237,0.335047,-9999,19.846274,21.779888,17.607246,-4.172641,-9999,-9999,-9999,-9999,-9999,-9999
15,Region 15,Unclassified regions,154,OFF,0.333151,2436,2457,0,6/6/2023, 22:56:25.1320,999,999,1794412467,21,95.86909,17.655012,0.423966,3.8079,0.681952,59.464439,0,-90,0.76401,2.406,1.335143,1.19241,1.020062,9.1619,0.333151,-9999,16.663248,17.802661,14.400732,3.401928,-9999,-9999,-9999,-9999,-9999,-9999
16,Region 16,Unclassified regions,154,OFF,0.475556,2382,2391,0,6/6/2023, 22:56:18.2430,999,999,20636056,10,82.152489,11.104504,1.345934,1.3919,2.242812,2.301614,0,-90,1.375545,1.022,1,1.010294,1.375545,1.4226,0.475556,-9999,10.448231,11.097054,9.701149,1.395906,-9999,-9999,-9999,-9999,-9999,-9999
3,Region 3,Unclassified regions,170,OFF,0.361546,948,1045,0,6/6/2023, 23:47:32.4760,999,999,49018627.3,58,79.92914,7.907725,0.321405,0.6386,2.645492,5.561277,0,90,-1.388918,11.045,2.555889,1.398662,3.549921,7.0535,0.361546,-9999,7.740244,8.543763,6.693045,-1.365329,-9999,-9999,-9999,-9999,-9999,-9999
21,Region 21,Unclassified regions,153,OFF,0.428409,995,1074,0,6/7/2023, 00:38:50.1240,999,999,1231302996,76,92.068425,17.065259,0.93174,6.5053,5.534299,117.030433,0,-90,7.204762,8.954,1.157956,6.288839,8.342798,58.2483,0.428409,-9999,15.774599,20.581675,10.528765,8.778496,-9999,-9999,-9999,-9999,-9999,-9999
23,Region 23,Unclassified regions,153,OFF,0.381879,1528,1601,0,6/7/2023, 00:39:50.9770,999,999,1129510234,53,94.655526,17.186492,0.61424,5.6937,0.984132,137.054172,0,90,-5.094614,8.463,1.020355,4.542929,5.198317,48.1856,0.381879,-9999,14.769382,19.356266,10.388315,-8.967951,-9999,-9999,-9999,-9999,-9999,-9999
24,Region 24,Unclassified regions,153,OFF,0.322263,1501,1503,0,6/7/2023, 00:39:43.8430,999,999,17136696.12,3,85.698515,12.918871,0.088605,0.3895,0.149661,0.643056,0,90,-0.020468,0.231,1,1.000036,0.020468,0.09,0.322263,-9999,10.247697,10.288841,10.219297,-0.069544,-9999,-9999,-9999,-9999,-9999,-9999
26,Region 26,Unclassified regions,153,OFF,0.380619,1508,1537,0,6/7/2023, 00:39:46.0910,999,999,92627720.34,26,83.835636,13.93331,0.676901,17.8049,2.804004,141.89203,0,-90,2.222942,3.284,1,25.421333,2.222942,58.4714,0.380619,-9999,12.086325,14.759451,10.018789,2.297408,-9999,-9999,-9999,-9999,-9999,-9999
28,Region 28,Unclassified regions,153,OFF,0.369435,1504,1525,0,6/7/2023, 00:39:45.1910,999,999,57571908.52,21,83.759367,14.161948,0.827664,27.4136,5.3869,116.046322,0,-90,1.657368,2.347,1.172055,4.868314,1.942526,64.3398,0.369435,-9999,11.52621,14.524788,9.194949,5.3197,-9999,-9999,-9999,-9999,-9999,-9999
29,Region 29,Unclassified regions,153,OFF,0.296626,1550,1614,0,6/7/2023, 00:39:52.9900,999,999,1196262914,50,94.358598,17.477986,0.304065,1.0196,1.468722,13.353787,0,-90,2.149171,7.358,1.041011,2.64603,2.237312,7.5021,0.296626,-9999,16.901939,17.973223,15.399608,2.573615,-9999,-9999,-9999,-9999,-9999,-9999
32,Region 32,Unclassified regions,152,OFF,0.401345,436,461,0,6/7/2023, 00:45:56.2000,999,999,46695391.08,20,82.588342,12.695049,1.316338,13.0559,4.676392,143.249947,0,-90,3.743665,2.844,1,8.709563,3.743665,37.1311,0.401345,-9999,10.452625,12.762458,8.521075,4.241382,-9999,-9999,-9999,-9999,-9999,-9999
33,Region 33,Unclassified regions,152,OFF,0.290746,3913,3971,0,6/7/2023, 00:52:38.4600,999,999,55548589468,51,112.674122,25.730439,0.317626,1.2015,0.676726,5.29358,0,-90,1.966891,6.633,1.071137,1.216037,2.10681,7.9696,0.290746,-9999,20.596086,23.085867,17.718039,5.367829,-9999,-9999,-9999,-9999,-9999,-9999
39,Region 39,Unclassified regions,151,OFF,0.440385,27,142,0,6/7/2023, 00:53:32.8360,999,999,3488270667,95,95.820932,17.366054,0.858525,1.4764,2.080415,10.649794,0,90,-11.217563,13.321,1.019509,1.478246,11.436406,19.6672,0.440385,-9999,16.176102,21.683625,8.575671,-13.107954,-9999,-9999,-9999,-9999,-9999,-9999
42,Region 42,Unclassified regions,150,OFF,0.426275,3894,3979,0,6/7/2023, 02:06:36.0440,999,999,8842297386,67,98.287261,16.870444,0.723941,4.0547,2.355873,106.515378,0,-90,7.094555,9.968,1.017153,3.847323,7.216246,40.4169,0.426275,-9999,14.994481,19.457772,9.629305,9.828466,-9999,-9999,-9999,-9999,-9999,-9999
46,Region 46,Unclassified regions,149,OFF,0.514057,84,132,0,6/7/2023, 02:07:21.9730,999,999,143848351,48,86.540696,13.706104,0.57493,9.6534,2.546708,153.837875,0,90,-2.88103,5.509,1.099359,2.911075,3.167288,53.1807,0.514057,-9999,10.49098,12.641774,8.197899,-3.224508,-9999,-9999,-9999,-9999,-9999,-9999
65,Region 65,Unclassified regions,149,OFF,0.378146,2044,2531,0,6/7/2023, 02:11:32.9500,999,999,3507702410,353,93.07425,16.313465,0.371535,1.0253,4.446696,27.2352,0,90,-3.54535,56.202,5.889695,16.150126,20.881031,57.6237,0.378146,-9999,15.42425,19.678161,6.8199,-2.389685,-9999,-9999,-9999,-9999,-9999,-9999
66,Region 66,Unclassified regions,148,OFF,0.630694,345,395,0,6/7/2023, 02:16:18.9460,999,999,59103858.84,51,83.659778,12.570154,0.978416,1.0943,1.529805,1.586746,0,-90,5.652307,5.777,1,1.015203,5.652307,6.3215,0.630694,-9999,12.197658,15.162576,9.044093,6.118484,-9999,-9999,-9999,-9999,-9999,-9999
67,Region 67,Unclassified regions,148,OFF,0.512685,902,963,0,6/7/2023, 02:17:23.5080,999,999,1334338988,57,93.820218,17.565365,0.918589,1.1949,2.185263,3.241803,0,90,-6.530644,7.114,1.000643,1.045591,6.534846,8.5006,0.512685,-9999,13.914235,18.109289,9.981707,-8.127582,-9999,-9999,-9999,-9999,-9999,-9999
69,Region 69,Unclassified regions,147,OFF,0.383365,2074,2204,0,6/7/2023, 02:28:19.5720,999,999,58882726865,125,110.188577,22.874336,0.464108,1.2719,1.114768,9.345749,0,90,-6.986681,15.054,1,1.093567,6.986681,19.1465,0.383365,-9999,20.363563,26.860469,13.779356,-13.081113,-9999,-9999,-9999,-9999,-9999,-9999
70,Region 70,Unclassified regions,146,OFF,0.591587,171,234,0,6/7/2023, 02:33:16.7270,999,999,371337102.3,63,87.396911,14.559255,1.103605,1.3888,2.436527,8.736686,0,-90,8.015483,7.263,1,1.086653,8.015483,10.0866,0.591587,-9999,13.936762,18.317044,9.215181,9.101863,-9999,-9999,-9999,-9999,-9999,-9999
74,Region 74,Unclassified regions,145,OFF,0.391831,943,1060,0,6/7/2023, 03:00:54.0950,999,999,26070921747,105,102.63991,20.141552,0.809068,1.49,2.977224,12.838244,0,-90,10.526838,13.445,1.033351,1.24038,10.877916,20.0328,0.391831,-9999,18.085508,25.556765,10.843974,14.712791,-9999,-9999,-9999,-9999,-9999,-9999
76,Region 76,Unclassified regions,145,OFF,0.346402,2029,2168,0,6/7/2023, 03:03:00.0800,999,999,1.43894E+11,131,113.238556,24.80163,0.455456,1.3402,1.391071,22.275146,0,90,-7.304406,16.088,1.003146,1.231145,7.327383,21.5617,0.346402,-9999,22.137582,28.830254,15.424356,-13.405898,-9999,-9999,-9999,-9999,-9999,-9999
78,Region 78,Unclassified regions,144,OFF,0.235038,3693,3795,0,6/7/2023, 03:23:57.8220,999,999,28827677982,55,106.013875,24.032058,0.437824,1.3465,2.245057,6.243838,0,90,-5.004154,11.79,1.031533,1.167792,5.161951,15.8749,0.235038,-9999,21.769426,26.251509,16.570846,-9.680663,-9999,-9999,-9999,-9999,-9999,-9999
79,Region 79,Unclassified regions,143,OFF,0.230779,356,419,0,6/7/2023, 14:04:32.7240,999,999,280622637,30,85.9602,11.259473,0.290043,5.4345,1.37304,133.59324,0,-90,1.917863,7.185,1.086604,2.390616,2.083959,39.0472,0.230779,-9999,8.968409,10.257945,7.101947,1.28807,-9999,-9999,-9999,-9999,-9999,-9999
1,Region 1,Unclassified regions,142,OFF,0.403499,3821,3926,0,6/7/2023, 14:43:39.0580,999,999,530659299.6,71,87.489675,9.456949,0.804369,6.1703,3.234864,105.515259,0,90,-8.270855,12.157,1.182309,9.068449,9.778709,75.0127,0.403499,-9999,8.424119,13.670698,5.130234,-8.24931,-9999,-9999,-9999,-9999,-9999,-9999
9,Region 9,Unclassified regions,142,OFF,0.433146,4058,4083,0,6/7/2023, 14:44:01.8680,999,999,290955514.1,20,86.037259,4.161949,0.534144,1.4135,3.019155,6.637275,0,90,-0.673646,2.922,2.316898,1.711358,1.560768,4.1302,0.433146,-9999,3.684169,4.448133,2.76877,-1.546769,-9999,-9999,-9999,-9999,-9999,-9999
7,Region 7,Unclassified regions,167,OFF,0.097892,531,630,0,6/7/2023, 14:45:24.8610,47.854321,-122.614846,221911921.4,60,85.439092,7.074598,0.355712,0.7195,1.515191,3.409438,252.934576,-4.483692,0.988228,11.309,4.070667,3.136944,4.022749,8.1369,0.378224,-9999,1.790481,2.016821,1.55047,0.202779,-9999,-9999,-9999,-9999,-9999,-9999
8,Region 8,Unclassified regions,167,OFF,0.130547,2783,2898,0,6/7/2023, 14:49:44.7920,47.854321,-122.614846,1558200050,90,93.832881,15.99453,0.768537,7.3907,8.172521,78.166326,252.702469,-4.542502,6.769638,13.417,1.523192,11.010842,10.311457,99.1614,0.504395,-9999,3.783549,4.444388,3.170979,0.713247,-9999,-9999,-9999,-9999,-9999,-9999
10,Region 10,Unclassified regions,141,OFF,0.462079,102,120,0,6/7/2023, 14:52:45.4640,999,999,187390669.5,19,85.273905,2.793079,0.195684,0.3168,0.935377,1.445361,0,-90,0.154633,2.125,2.689131,2.255512,0.415829,0.6731,0.462079,-9999,2.770564,2.859641,2.675786,0.183854,-9999,-9999,-9999,-9999,-9999,-9999
15,Region 15,Unclassified regions,141,OFF,0.378769,414,534,0,6/7/2023, 14:53:27.1550,999,999,136476428,50,83.863775,5.258687,0.346085,0.9422,1.05132,9.661616,0,90,-1.313548,13.603,3.584029,5.217464,4.707794,12.8168,0.378769,-9999,4.867864,6.555096,4.125022,-2.156873,-9999,-9999,-9999,-9999,-9999,-9999
3,Region 3,Unclassified regions,140,OFF,0.616002,634,673,0,6/7/2023, 15:09:53.9500,999,999,225969675.4,32,85.940033,9.016224,1.046771,8.3323,3.32039,40.772541,0,90,-3.153788,4.5,1.493591,7.031728,4.710468,37.4953,0.616002,-9999,8.345977,10.356812,6.948752,-1.222344,-9999,-9999,-9999,-9999,-9999,-9999
4,Region 4,Unclassified regions,140,OFF,0.461621,1362,1370,0,6/7/2023, 15:11:15.8430,999,999,30088369.16,9,82.52808,2.920688,0.136159,0.4059,0.237315,0.532884,0,90,0.069538,0.968,1.895398,1.059253,0.131802,0.3929,0.461621,-9999,2.84984,2.865792,2.834146,-0.011487,-9999,-9999,-9999,-9999,-9999,-9999
5,Region 5,Unclassified regions,140,OFF,0.387302,3090,3196,0,6/7/2023, 15:14:39.9500,999,999,129381235.1,67,84.215609,4.636885,0.399355,0.8316,0.882147,3.741078,0,90,-2.07936,12.154,2.334259,4.084236,4.853765,10.1078,0.387302,-9999,4.250584,6.222938,2.747643,-2.00322,-9999,-9999,-9999,-9999,-9999,-9999
