taxonomic_path	sample_id	reason	reads
Chromista;NA;Bigyra;Oblongichytrida;NA;Oblongichytrium;Oblongichytrium sp.	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	36
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira hendeyi	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	3
Protozoa;NA;Ichthyosporea;Ichthyophonida;NA;Sphaeroforma	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	47
Chromista;NA;NA;Telonemida;NA;Telonema;Telonema antarcticum	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	8
Chromista;Bacillariophyta	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	801
Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella sp. FCUG 2668	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	34
Protozoa;NA;Bigyra;Nanomonadea;NA;Incisomonas;Incisomonas marina	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	41
Plantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Nannochloris;Nannochloris sp. NIES-3880	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	65
Plantae;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Rosa;Rosa praelucens	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Cercozoa;Imbricatea;Thaumatomonadida;Thaumatomastigidae;Thaumatomastix;Thaumatomastix sp. 4 JMS-2012	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	64
Chromista;NA;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium veneficum	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	42
Chromista;Ciliophora;Colpodea;Grossglockneriida;Grossglockneriidae;Pseudoplatyophrya;Pseudoplatyophrya nana	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	63
Plantae;Rhodophyta;Florideophyceae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Bacillariophyta;Coscinodiscophyceae;Paraliales;Paraliaceae;Paralia;Paralia sol	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	4914
Chromista;Bacillariophyta;Coscinodiscophyceae;Stephanodiscales;Stephanodiscaceae;Cyclotella	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Arthropoda;Thecostraca;Pollicipedomorpha;Pollicipedidae;Pollicipes;Pollicipes polymerus	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	32
Animalia;Rotifera;Eurotatoria;Ploima	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	3
Protozoa;NA;Choanoflagellata;Acanthoecida	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	4
Chromista;Bacillariophyta;Coscinodiscophyceae;Leptocylindrales;Leptocylindraceae;Leptocylindrus;Leptocylindrus danicus	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	14
Chromista;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia delicatissima	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	13
Chromista;Ciliophora;Spirotrichea	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	113
Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	4
Animalia;Arthropoda;Hexanauplia;Calanoida;Paracalanidae;Paracalanus	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	807
Animalia;Annelida;Polychaeta;Terebellida;Ampharetidae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	8
Animalia;Arthropoda;Hexanauplia;Poecilostomatoida;Corycaeidae;Agetus;Agetus flaccus	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	19
Animalia;Arthropoda;Hexanauplia	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	24
Plantae;Streptophyta;Magnoliopsida	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	436
Plantae;Streptophyta;Magnoliopsida;Poales;Poaceae;Cinnagrostis;Cinnagrostis vicunarum	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	5
Protozoa;Tubulinea;Elardia;Euamoebida;Hartmannellidae;Nolandella	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	6
Plantae;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	5
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Minidiscus	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	1169
Animalia;Mollusca;Bivalvia;Venerida;Veneridae;Saxidomus;Saxidomus purpurata	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	59
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	32
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros gelidus	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	857
Animalia;Chordata;Ascidiacea;Stolidobranchia;Pyuridae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	88
Protozoa;Tubulinea;Elardia;Euamoebida;Hartmannellidae;Nolandella;Nolandella hibernica	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	18
Chromista;Bacillariophyta;Coscinodiscophyceae;Stephanodiscales;Stephanodiscaceae;Cyclotella;Cyclotella sp. 119	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	79
Animalia;Cnidaria;Hydrozoa;Siphonophorae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	12
Chromista;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	97
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Phaffomycetaceae;Cyberlindnera;Cyberlindnera jadinii	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	164
Plantae;Streptophyta;Pinopsida;Araucariales;Podocarpaceae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	5
Chromista;NA;Raphidophyceae;Chattonellales;Chattonellaceae;Heterosigma;Heterosigma akashiwo	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	537
Eukaryota	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	11476
Chromista;Oomycota	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	242
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Minidiscus;Minidiscus trioculatus	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	4
Chromista;Ciliophora;Nassophorea;Synhymeniida;Orthodonellidae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	5
Animalia;Chordata;Ascidiacea;Stolidobranchia	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	4
Animalia;Annelida;Polychaeta;Sabellida;Sabellariidae;Idanthyrsus;Idanthyrsus australiensis	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	166
Animalia;Chordata;Appendicularia;Copelata;Oikopleuridae;Oikopleura;Oikopleura dioica	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	265
Animalia;Cnidaria;Hydrozoa;Siphonophorae;Diphyidae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	31
Animalia;Arthropoda;Hexanauplia;Calanoida	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	52
Bacteria;Verrucomicrobia;Opitutae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	3
Protozoa;Discosea;Flabellinia;NA;Vannellidae;Ripella;Ripella sp. PS2	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	120
Plantae;Streptophyta;Magnoliopsida;Asparagales;Asphodelaceae	JDFB_BK1_16_092525	Taxon had fewer than 5 total project-wide reads	2
Chromista;Bacillariophyta;Mediophyceae;Cymatosirales;Cymatosiraceae;Minutocellus;Minutocellus sp. CCMP1701	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	22
Chromista;NA;Dinophyceae;Blastodiniales;NA;Blastodinium	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	10
Chromista;NA;Bigyra;Bicosoecida;Cafeteriaceae;Cafeteria;Cafeteria minima	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	27
Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Dicrotendipes;Dicrotendipes fumidus	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	6
Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae	JDFB_BK1_16_092525	Taxon had fewer than 5 total project-wide reads	4
Chromista;NA;Phaeophyceae;Laminariales	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	103
Animalia;Mollusca;Gastropoda;Nudibranchia;Cuthonidae;Cuthona;Cuthona nana	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	5
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium;Lepidodinium viride	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	27
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros socialis	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	10
Plantae;Streptophyta;Magnoliopsida;Vitales;Vitaceae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	22
Chromista;Haptophyta;NA;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina leadbeateri	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	3
Animalia;Arthropoda;Hexanauplia;Poecilostomatoida	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	12
Chromista;NA;Chrysophyceae;Hibberdiales;Hibberdiaceae;Hibberdia;Hibberdia magna	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	5
Protozoa;Euglenozoa;NA;Diplonemea;Diplonemidae;Diplonema;Diplonema sp. ATCC 50232	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	9
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Arthropoda;Hexanauplia;Poecilostomatoida;Corycaeidae;Corycaeus;Corycaeus speciosus	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	3129
Animalia;Arthropoda;Thecostraca	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	399
Archaea;Candidatus Thermoplasmatota;Candidatus Poseidoniia;Candidatus Poseidoniales;Candidatus Thalassarchaeaceae;Candidatus Thalassarchaeum;Candidatus Thalassoarchaea mediterranii	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	81
Animalia;Arthropoda;Thecostraca;Balanomorpha;Balanidae;Balanus;Balanus nubilus	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	9168
Chromista;Cercozoa;Imbricatea;Thaumatomonadida;Thaumatomastigidae;Protaspis;Protaspis sp. CC-2009a	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	12
Chromista;Bacillariophyta;Coscinodiscophyceae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Annelida;Polychaeta	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	250
Animalia;Mollusca;Gastropoda;Nudibranchia	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	6
Chromista;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;Pelagostrobilidium;Pelagostrobilidium neptuni	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	22
Animalia;Arthropoda;Hexanauplia;Poecilostomatoida;Corycaeidae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	274
Chromista;NA;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	3
Protozoa;NA;Choanoflagellata;Acanthoecida;Stephanoecidae;Calliacantha	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	150
Chromista;NA;Cryptophyceae;Cryptomonadales;Hemiselmidaceae;Hemiselmis;Hemiselmis cryptochromatica	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	16
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Attheyaceae;Attheya;Attheya longicornis	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	29
Chromista;Ciliophora;Oligohymenophorea	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	7
Chromista;Cercozoa;Thecofilosea;Cryomonadida;Protaspidae;Cryothecomonas;Cryothecomonas aestivalis	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	114
Plantae;Streptophyta;Magnoliopsida;Asparagales;Orchidaceae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Dinophyceae;Peridiniales;Amphidiniopsidaceae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	3037
Animalia;Chordata;Appendicularia;Copelata;Oikopleuridae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	8
Animalia;Annelida;Polychaeta;Spionida;Spionidae	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	43
Fungi;Basidiomycota;Agaricomycetes;Boletales;Gomphidiaceae;Chroogomphus;Chroogomphus vinicolor	JDFB_BK1_16_092525	Decontaminated read was in sample with fewer than 1 reads	8
Chromista;NA;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa pseudotriquetra	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	3
Animalia;Arthropoda;Hexanauplia;Calanoida;Clausocalanidae;Pseudocalanus;Pseudocalanus newmani	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;NA;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	105
Chromista;Ciliophora	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	10
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	6
Chromista;NA;Dinophyceae;Peridiniales;Peridiniaceae;Pernambugia;Pernambugia tuberosa	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	318
Chromista;NA;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium andersonii	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	42
Chromista;NA;Dinophyceae;Peridiniales;Pfiesteriaceae	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	577
Chromista;NA;Dinophyceae;Peridiniales;Amphidiniopsidaceae;Archaeperidinium;Archaeperidinium minutum	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	27
Chromista;NA;Dinophyceae;Peridiniales;Peridiniaceae;Peridinium;Peridinium willei	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	7
Chromista;NA;Dinophyceae;Gonyaulacales;Amphidomataceae;Azadinium;Azadinium spinosum	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;Amoebophrya sp.	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	18
Chromista;Ciliophora;Spirotrichea;Euplotida;Euplotidae	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;NA;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium thulesense	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	277
Chromista;Ciliophora;Spirotrichea	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Apicomplexa;Conoidasida;Eugregarinorida	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	2
Protozoa;NA;Ichthyosporea;Ichthyophonida;NA;Sphaeroforma	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	5
Chromista;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira dubia	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	42
Animalia;Arthropoda;Hexanauplia;Calanoida	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;NA;Dinophyceae;Peridiniales;Peridiniaceae	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	6
Chromista;NA;Dinophyceae;Syndiniales;Syndiniaceae	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Apicomplexa;Conoidasida;Eucoccidiorida;Sarcocystidae;Sarcocystis	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Apicomplexa;Conoidasida;Eugregarinorida;Porosporidae;Thiriotia;Thiriotia pugettiae	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	4
Chromista;NA;Dinophyceae;Peridiniales;Peridiniaceae;Scrippsiella;Scrippsiella hangoei	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	19
Chromista;Apicomplexa;Conoidasida;Eucoccidiorida;Sarcocystidae;Sarcocystis;Sarcocystis sp.	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	4
Chromista;NA;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;Amoebophrya sp. ex Gonyaulax polygramma	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	4
Chromista;NA;Dinophyceae;Peridiniales;Amphidiniopsidaceae;Archaeperidinium	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;Bacillariophyta;Coscinodiscophyceae	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	92
Chromista;NA;Dinophyceae;Peridiniales;Peridiniaceae;Scrippsiella;Scrippsiella donghaiensis	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	523
Chromista;NA;Dinophyceae;Peridiniales;Peridiniaceae;Leonella;Leonella granifera	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	11
Chromista;NA;Dinophyceae;Peridiniales;Peridiniaceae;Scrippsiella;Scrippsiella sp.	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	13
Chromista;NA;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium pellucidum	JDFB_BK2_02_062525	Decontaminated read was in sample with fewer than 1 reads	2290
